customer_id,customer_region,customer_age_band,customer_tenure_months,preferred_language,accessibility_support_flag
CUST0009649,London,25-34,28,English,0
CUST0018289,South East,25-34,10,English,0
CUST0073887,South East,35-44,67,English,0
CUST0064255,South East,18-24,34,English,0
CUST0012461,North West,35-44,10,English,0
CUST0163271,Northern Ireland,55-64,20,English,0
CUST0099273,Yorkshire,35-44,33,English,0
CUST0141832,London,35-44,135,English,0
CUST0167133,London,45-54,38,English,0
CUST0035687,East Midlands,35-44,22,English,0
CUST0105802,Yorkshire,65+,41,English,0
CUST0093649,West Midlands,45-54,19,English,0
CUST0198043,Wales,45-54,47,English,0
CUST0075270,West Midlands,45-54,58,Urdu,0
CUST0193111,Yorkshire,25-34,36,English,0
CUST0015536,Yorkshire,45-54,26,English,0
CUST0018850,East Midlands,35-44,12,English,0
CUST0136839,Yorkshire,25-34,45,English,0
CUST0105287,South West,18-24,77,English,0
CUST0091687,London,45-54,25,English,0
CUST0013393,Scotland,55-64,36,English,0
CUST0182338,North West,55-64,11,English,0
CUST0067451,Scotland,25-34,54,English,0
CUST0093655,London,55-64,21,English,0
CUST0171824,South East,35-44,10,English,0
CUST0104113,Yorkshire,45-54,24,English,0
CUST0047492,London,35-44,46,English,0
CUST0174772,Yorkshire,65+,17,English,0
CUST0157876,Scotland,45-54,37,English,0
CUST0185310,North West,25-34,9,English,1
CUST0041041,London,35-44,17,English,0
CUST0100456,East Midlands,55-64,49,English,0
CUST0186396,South East,45-54,50,English,0
CUST0173182,North West,55-64,30,English,0
CUST0002090,West Midlands,18-24,34,English,0
CUST0086998,North West,45-54,31,English,1
CUST0176027,South East,25-34,24,English,0
CUST0064956,South East,25-34,28,English,0
CUST0022074,East Midlands,55-64,107,English,0
CUST0165415,East Midlands,45-54,28,English,0
CUST0050997,South West,55-64,68,English,0
CUST0153074,London,18-24,24,English,0
CUST0184801,South East,65+,43,Romanian,0
CUST0020822,North West,65+,25,English,0
CUST0150242,London,65+,10,English,0
CUST0020273,North West,18-24,31,English,0
CUST0026962,West Midlands,25-34,89,Urdu,0
CUST0088655,South East,45-54,70,English,0
CUST0036999,Northern Ireland,45-54,8,English,0
CUST0063813,Yorkshire,65+,23,English,0
CUST0107794,North West,18-24,38,English,0
CUST0155900,Yorkshire,35-44,34,English,0
CUST0048094,London,25-34,15,English,0
CUST0180061,London,45-54,30,English,0
CUST0141010,South East,25-34,86,English,0
CUST0165210,West Midlands,25-34,32,English,0
CUST0041527,London,45-54,41,English,0
CUST0036831,South West,45-54,34,English,0
CUST0160936,South West,25-34,46,Polish,0
CUST0076572,North West,18-24,6,English,0
CUST0035012,Northern Ireland,55-64,26,English,0
CUST0080839,London,25-34,18,Urdu,0
CUST0102078,Scotland,45-54,58,English,0
CUST0076057,North West,18-24,38,English,0
CUST0044942,South East,45-54,38,English,0
CUST0075587,London,35-44,54,English,0
CUST0181004,London,45-54,37,English,0
CUST0133551,West Midlands,35-44,5,English,0
CUST0060880,North West,55-64,14,English,0
CUST0163721,London,55-64,23,English,0
CUST0153430,West Midlands,45-54,37,English,0
CUST0131673,Scotland,65+,17,English,0
CUST0165499,London,35-44,39,English,0
CUST0000179,West Midlands,25-34,62,English,0
CUST0018207,Scotland,45-54,11,English,0
CUST0191420,West Midlands,25-34,18,English,0
CUST0088641,South East,45-54,40,Romanian,0
CUST0109214,East Midlands,55-64,63,English,0
CUST0132130,West Midlands,25-34,46,English,0
CUST0128607,London,25-34,27,English,0
CUST0101084,,45-54,17,Urdu,0
CUST0189087,Scotland,25-34,52,English,0
CUST0020777,East Midlands,35-44,12,English,0
CUST0058732,South East,45-54,42,English,0
CUST0055309,West Midlands,35-44,43,Punjabi,0
CUST0045678,West Midlands,25-34,78,English,0
CUST0097267,South West,35-44,27,English,0
CUST0027246,South West,35-44,10,English,0
CUST0086673,London,35-44,2,English,0
CUST0010050,East Midlands,45-54,63,English,0
CUST0089262,Yorkshire,25-34,30,Urdu,0
CUST0168497,South East,18-24,3,English,0
CUST0092371,South West,45-54,34,English,0
CUST0101131,North West,55-64,81,English,0
CUST0186058,London,45-54,16,English,0
CUST0163266,South West,45-54,66,English,0
CUST0140115,North West,45-54,35,English,0
CUST0026871,East Midlands,35-44,69,English,0
CUST0064688,Yorkshire,35-44,32,English,0
CUST0194196,North West,65+,31,English,0
CUST0148433,Scotland,25-34,17,English,0
CUST0129007,Yorkshire,25-34,39,English,0
CUST0172009,South East,18-24,14,English,0
CUST0072238,West Midlands,35-44,36,English,0
CUST0044114,South West,25-34,16,English,0
CUST0010605,London,45-54,40,Romanian,0
CUST0028533,Scotland,18-24,46,English,0
CUST0013082,Wales,25-34,15,English,0
CUST0109621,South West,35-44,24,English,0
CUST0081013,London,25-34,15,English,0
CUST0141760,South East,55-64,60,English,0
CUST0122847,,55-64,60,English,0
CUST0170502,Scotland,25-34,18,English,0
CUST0127338,East Midlands,25-34,20,English,0
CUST0186342,North West,45-54,20,English,1
CUST0055661,North West,45-54,40,English,0
CUST0151352,London,35-44,60,English,0
CUST0117084,South East,65+,18,English,0
CUST0132736,London,65+,18,Romanian,0
CUST0046879,Scotland,55-64,8,English,0
CUST0108126,Yorkshire,65+,12,English,1
CUST0137176,West Midlands,45-54,20,English,0
CUST0056586,North West,25-34,67,English,1
CUST0091253,South East,35-44,41,English,0
CUST0060890,West Midlands,45-54,14,English,0
CUST0194223,Northern Ireland,35-44,50,English,0
CUST0140337,South West,35-44,55,English,0
CUST0084461,South West,25-34,51,English,0
CUST0026881,Scotland,18-24,60,Romanian,0
CUST0189788,South East,35-44,16,English,1
CUST0152767,South East,25-34,17,Urdu,1
CUST0028021,Scotland,35-44,38,Polish,0
CUST0050813,London,35-44,26,English,0
CUST0091423,London,35-44,5,English,0
CUST0013772,West Midlands,25-34,23,English,0
CUST0045527,North West,35-44,13,English,0
CUST0105274,North West,45-54,56,English,0
CUST0055222,Yorkshire,35-44,16,English,0
CUST0085948,West Midlands,35-44,11,English,0
CUST0021580,Scotland,55-64,4,English,0
CUST0058170,Northern Ireland,35-44,67,English,0
CUST0126932,South West,25-34,26,English,0
CUST0090969,Scotland,45-54,25,English,1
CUST0155292,West Midlands,45-54,54,English,0
CUST0151749,London,35-44,6,English,1
CUST0047933,London,25-34,68,English,0
CUST0134091,South East,25-34,64,English,0
CUST0005485,East Midlands,55-64,25,English,0
CUST0089996,Wales,35-44,17,Polish,0
CUST0036064,East Midlands,65+,47,English,0
CUST0080742,South East,65+,58,English,0
CUST0139490,East Midlands,35-44,64,English,0
CUST0111187,Northern Ireland,55-64,77,English,0
CUST0040640,North West,35-44,53,English,0
CUST0169742,London,25-34,11,Romanian,0
CUST0184557,West Midlands,35-44,26,English,0
CUST0085617,East Midlands,25-34,38,English,0
CUST0001407,West Midlands,35-44,22,English,0
CUST0166430,South East,45-54,58,English,0
CUST0086067,South East,45-54,20,English,0
CUST0117012,London,65+,21,English,0
CUST0156018,South West,25-34,28,English,0
CUST0032246,Yorkshire,45-54,5,English,0
CUST0152850,South East,25-34,46,English,0
CUST0141005,East Midlands,35-44,40,English,0
CUST0189026,Yorkshire,65+,37,English,0
CUST0159176,North West,18-24,57,English,0
CUST0189425,Wales,25-34,13,English,0
CUST0007902,West Midlands,25-34,65,English,0
CUST0157878,South West,25-34,22,English,0
CUST0075927,London,55-64,27,English,0
CUST0108587,South East,25-34,52,English,0
CUST0053891,East Midlands,25-34,25,English,0
CUST0030528,South West,35-44,27,English,0
CUST0114912,South East,35-44,13,English,0
CUST0076056,South West,35-44,117,English,0
CUST0077034,Wales,25-34,45,English,0
CUST0110774,South East,35-44,25,English,0
CUST0014200,Wales,55-64,36,English,0
CUST0046364,Yorkshire,35-44,61,English,0
CUST0053373,North West,25-34,41,English,1
CUST0008482,West Midlands,45-54,18,English,0
CUST0003342,South West,35-44,18,English,0
CUST0033153,West Midlands,25-34,41,English,0
CUST0091176,South West,45-54,12,English,0
CUST0021043,Wales,55-64,15,English,0
CUST0090985,South East,35-44,26,English,0
CUST0154634,West Midlands,45-54,40,English,0
CUST0161536,London,25-34,66,English,0
CUST0100496,Yorkshire,55-64,46,English,0
CUST0044127,London,45-54,6,English,0
CUST0019255,East Midlands,25-34,12,English,0
CUST0188494,South West,35-44,24,English,0
CUST0044502,North West,35-44,41,English,0
CUST0044340,West Midlands,45-54,33,Polish,0
CUST0009504,South East,55-64,61,English,0
CUST0115741,West Midlands,45-54,31,English,0
CUST0076481,Yorkshire,25-34,35,English,0
CUST0019516,Yorkshire,35-44,49,English,0
CUST0113647,West Midlands,45-54,26,English,0
CUST0198168,Yorkshire,55-64,61,English,0
CUST0021809,West Midlands,35-44,11,English,0
CUST0077923,Scotland,35-44,8,Punjabi,0
CUST0150672,Northern Ireland,25-34,20,English,0
CUST0054104,North West,35-44,27,English,0
CUST0080032,Yorkshire,45-54,32,English,0
CUST0130831,West Midlands,25-34,6,English,0
CUST0058770,South East,25-34,32,English,0
CUST0163295,Yorkshire,18-24,36,English,0
CUST0079505,Scotland,45-54,79,English,0
CUST0145099,South East,35-44,55,English,0
CUST0134124,Yorkshire,45-54,28,English,0
CUST0105512,London,35-44,16,English,0
CUST0079443,North West,45-54,43,English,0
CUST0085951,Yorkshire,25-34,42,English,0
CUST0000348,West Midlands,25-34,75,English,0
CUST0001271,Northern Ireland,45-54,25,Polish,0
CUST0038564,London,18-24,112,English,0
CUST0085552,South East,35-44,28,English,0
CUST0106633,Yorkshire,35-44,24,English,0
CUST0072723,North West,55-64,19,English,0
CUST0084742,South West,35-44,50,English,0
CUST0086134,North West,35-44,7,English,0
CUST0170703,Yorkshire,18-24,19,English,0
CUST0066425,South East,65+,64,English,0
CUST0148473,South West,25-34,48,Urdu,0
CUST0021029,South West,65+,31,English,0
CUST0043246,West Midlands,35-44,84,English,0
CUST0094180,West Midlands,65+,116,English,0
CUST0162768,South West,35-44,16,English,0
CUST0186651,Yorkshire,25-34,20,English,0
CUST0002066,London,35-44,12,English,1
CUST0013111,Yorkshire,25-34,40,English,0
CUST0113486,South West,45-54,31,English,0
CUST0158810,Scotland,18-24,8,English,0
CUST0141354,London,25-34,61,English,0
CUST0199599,South West,45-54,87,English,0
CUST0073073,,45-54,40,English,0
CUST0093165,London,35-44,36,English,0
CUST0030854,London,35-44,18,English,0
CUST0039684,South West,45-54,42,English,0
CUST0073400,South East,55-64,42,English,0
CUST0189630,South West,55-64,22,English,0
CUST0179581,London,25-34,35,English,0
CUST0053762,Yorkshire,55-64,22,English,0
CUST0082720,West Midlands,25-34,58,English,0
CUST0057127,South East,65+,26,English,0
CUST0146478,North West,65+,33,English,0
CUST0027035,South West,25-34,45,English,0
CUST0063853,East Midlands,65+,18,English,1
CUST0185228,North West,35-44,23,English,0
CUST0142846,South West,35-44,9,Urdu,0
CUST0160533,South East,55-64,19,English,0
CUST0140788,London,45-54,38,English,0
CUST0088043,Scotland,35-44,10,English,0
CUST0142192,Wales,55-64,16,English,0
CUST0121917,Northern Ireland,45-54,59,Urdu,0
CUST0109490,East Midlands,35-44,52,Punjabi,0
CUST0003022,North West,65+,19,English,0
CUST0100623,South East,25-34,29,English,0
CUST0072846,South East,65+,129,English,0
CUST0141526,South East,45-54,61,English,0
CUST0141710,,45-54,29,English,0
CUST0128540,South East,25-34,6,English,0
CUST0013470,North West,35-44,77,English,0
CUST0072955,London,45-54,21,English,0
CUST0005124,North West,35-44,38,English,0
CUST0002539,Yorkshire,55-64,38,Punjabi,1
CUST0073777,North West,25-34,26,English,0
CUST0114118,South West,35-44,59,English,0
CUST0076611,North West,25-34,18,English,0
CUST0182581,Northern Ireland,65+,62,English,0
CUST0098446,Scotland,45-54,2,English,0
CUST0193895,London,25-34,7,English,0
CUST0013103,West Midlands,25-34,11,English,0
CUST0126258,South West,35-44,30,English,0
CUST0144845,West Midlands,25-34,8,Polish,0
CUST0086593,Scotland,35-44,42,Urdu,0
CUST0082329,Wales,18-24,37,English,0
CUST0159838,London,65+,40,English,0
CUST0114897,Northern Ireland,65+,53,English,0
CUST0040419,London,45-54,45,English,0
CUST0086239,London,45-54,27,English,0
CUST0019889,London,55-64,24,English,0
CUST0130130,South West,55-64,25,English,0
CUST0004609,West Midlands,65+,37,English,0
CUST0046835,West Midlands,25-34,36,English,0
CUST0044558,South East,18-24,51,English,0
CUST0026336,East Midlands,55-64,22,English,0
CUST0161571,South East,18-24,42,English,0
CUST0191320,East Midlands,55-64,41,English,0
CUST0108335,Scotland,45-54,45,English,0
CUST0058979,London,25-34,11,English,0
CUST0017356,Northern Ireland,65+,43,English,0
CUST0100791,Northern Ireland,35-44,16,English,0
CUST0179842,North West,35-44,43,English,0
CUST0010820,South East,25-34,15,English,0
CUST0036407,Scotland,35-44,16,English,0
CUST0198527,South East,55-64,25,English,0
CUST0145173,London,25-34,43,English,0
CUST0182824,North West,55-64,36,English,0
CUST0199175,South West,25-34,2,English,0
CUST0166684,Scotland,65+,48,English,0
CUST0082053,South East,45-54,56,English,0
CUST0075860,North West,18-24,25,Welsh,0
CUST0135573,South East,25-34,37,English,0
CUST0023680,London,45-54,17,English,0
CUST0126917,London,18-24,46,English,0
CUST0154589,East Midlands,45-54,10,English,0
CUST0162183,West Midlands,55-64,57,English,0
CUST0171372,East Midlands,65+,108,English,0
CUST0085867,Scotland,18-24,42,English,0
CUST0194946,South West,35-44,65,English,0
CUST0146721,West Midlands,35-44,56,English,0
CUST0139081,Wales,35-44,18,Urdu,0
CUST0120610,London,35-44,77,English,0
CUST0027493,West Midlands,18-24,23,English,0
CUST0023586,Scotland,25-34,52,English,0
CUST0047632,London,45-54,24,English,0
CUST0169859,South West,45-54,19,English,0
CUST0052242,South West,25-34,32,English,0
CUST0127895,Yorkshire,45-54,15,English,0
CUST0183324,East Midlands,35-44,10,English,0
CUST0081688,London,45-54,25,English,0
CUST0172834,London,55-64,26,English,0
CUST0124245,North West,45-54,43,English,0
CUST0074328,South West,25-34,7,English,0
CUST0161058,South West,25-34,27,English,0
CUST0086826,East Midlands,18-24,16,English,0
CUST0160058,West Midlands,45-54,30,English,0
CUST0105823,Yorkshire,45-54,79,English,0
CUST0159706,East Midlands,35-44,16,Polish,0
CUST0150978,South East,45-54,10,English,0
CUST0034940,East Midlands,55-64,10,Urdu,0
CUST0195772,South East,45-54,24,English,0
CUST0180492,London,25-34,8,English,0
CUST0008094,Yorkshire,45-54,85,English,0
CUST0141550,Scotland,35-44,13,English,0
CUST0103392,North West,45-54,25,English,0
CUST0053437,West Midlands,25-34,5,English,0
CUST0064418,Northern Ireland,25-34,34,English,0
CUST0104955,South West,25-34,82,English,0
CUST0191382,South East,18-24,83,English,0
CUST0016651,North West,18-24,12,English,0
CUST0079162,Yorkshire,45-54,41,English,0
CUST0186746,East Midlands,35-44,17,English,0
CUST0125553,South West,35-44,73,English,0
CUST0147636,Yorkshire,45-54,45,English,0
CUST0098882,South West,25-34,90,English,0
CUST0072506,South West,25-34,62,Punjabi,0
CUST0083596,West Midlands,25-34,6,English,0
CUST0073410,East Midlands,45-54,37,English,0
CUST0078674,Yorkshire,55-64,13,English,0
CUST0091486,South West,35-44,57,English,0
CUST0003424,Northern Ireland,55-64,34,English,0
CUST0163942,North West,45-54,12,Urdu,0
CUST0082083,Yorkshire,45-54,94,English,0
CUST0103962,Wales,55-64,91,English,0
CUST0195061,London,35-44,12,English,0
CUST0063045,Northern Ireland,25-34,35,Punjabi,0
CUST0076402,London,45-54,15,Welsh,0
CUST0110573,Northern Ireland,25-34,5,English,0
CUST0174082,,18-24,17,English,0
CUST0032946,London,45-54,90,English,0
CUST0158283,Scotland,45-54,38,English,0
CUST0050161,Scotland,25-34,41,English,0
CUST0098884,East Midlands,18-24,22,English,0
CUST0127541,West Midlands,25-34,12,English,1
CUST0179641,South West,25-34,33,English,0
CUST0104129,East Midlands,65+,17,English,0
CUST0142428,Scotland,25-34,44,English,0
CUST0023848,South West,45-54,18,English,0
CUST0073277,East Midlands,25-34,47,English,0
CUST0077946,Yorkshire,35-44,31,English,0
CUST0049183,North West,25-34,17,English,0
CUST0002130,East Midlands,35-44,23,English,1
CUST0148359,Wales,45-54,45,Punjabi,0
CUST0182623,South East,65+,9,English,0
CUST0199360,Northern Ireland,65+,11,English,0
CUST0036949,West Midlands,55-64,7,English,0
CUST0169600,Scotland,65+,32,English,0
CUST0132754,South East,25-34,60,English,0
CUST0130554,Wales,55-64,24,English,0
CUST0058238,Northern Ireland,45-54,24,English,0
CUST0089225,London,35-44,32,English,0
CUST0176788,North West,65+,26,English,0
CUST0033494,West Midlands,35-44,41,English,0
CUST0070835,Yorkshire,25-34,49,English,0
CUST0058084,Wales,25-34,14,English,0
CUST0035580,South East,65+,15,English,0
CUST0020920,London,45-54,53,Urdu,0
CUST0145061,London,25-34,50,English,0
CUST0040495,Wales,35-44,29,English,1
CUST0095181,London,45-54,81,English,0
CUST0157886,Scotland,18-24,14,English,0
CUST0146831,London,25-34,62,Welsh,0
CUST0113166,Scotland,18-24,43,English,0
CUST0146637,Yorkshire,45-54,17,English,0
CUST0032371,South West,55-64,24,English,0
CUST0000709,Yorkshire,45-54,32,English,0
CUST0049100,South West,25-34,46,English,0
CUST0098706,Scotland,35-44,32,Polish,0
CUST0100440,North West,35-44,15,English,0
CUST0041531,Yorkshire,35-44,12,English,0
CUST0000157,East Midlands,45-54,35,English,0
CUST0004237,South East,25-34,52,Romanian,0
CUST0081753,South West,25-34,19,English,0
CUST0143715,London,18-24,19,English,0
CUST0142912,South West,35-44,99,English,0
CUST0007790,East Midlands,45-54,31,English,0
CUST0183901,Scotland,65+,19,English,0
CUST0096360,West Midlands,35-44,35,English,0
CUST0118634,North West,45-54,67,English,0
CUST0069434,Wales,25-34,36,English,0
CUST0107257,London,55-64,32,English,0
CUST0115212,Wales,25-34,24,English,0
CUST0189472,East Midlands,45-54,34,English,0
CUST0062904,North West,25-34,93,English,0
CUST0155508,South East,35-44,54,English,0
CUST0101293,North West,25-34,51,English,0
CUST0128832,Scotland,25-34,58,English,0
CUST0146298,West Midlands,55-64,19,English,0
CUST0118970,South East,25-34,2,English,0
CUST0031106,Scotland,65+,56,English,0
CUST0040610,Scotland,18-24,26,English,0
CUST0100502,London,45-54,62,English,0
CUST0135736,South East,55-64,10,Punjabi,0
CUST0120549,North West,18-24,41,English,0
CUST0010997,Yorkshire,35-44,50,English,0
CUST0178197,London,45-54,8,English,0
CUST0175946,South East,25-34,49,English,0
CUST0128468,Yorkshire,55-64,30,Punjabi,0
CUST0011995,London,45-54,50,English,0
CUST0048210,South East,45-54,31,English,0
CUST0072560,South West,45-54,64,English,0
CUST0125081,East Midlands,45-54,31,English,0
CUST0007049,Yorkshire,35-44,25,English,0
CUST0186301,Scotland,65+,70,Polish,0
CUST0129857,Yorkshire,65+,22,English,1
CUST0048007,Scotland,45-54,60,Welsh,0
CUST0147687,North West,25-34,25,English,0
CUST0128844,North West,35-44,24,English,0
CUST0095346,West Midlands,55-64,49,English,0
CUST0045619,London,35-44,44,English,0
